"Book Id","ISBN","Bookshelf","Tags","Wishlist","Started Reading On","Ended Reading On","Pages Read","Read","My Rating","Note","Title","Subtitle","Language","Categories","Authors","Illustrators","Translators","Editors","Narrators","Photographers","Publisher","Page Count","Published At","Format","Series","Volume","Loan Type","Loan Name","Loan Start Date","Loan Due Date","Purchase From","Purchase Price","Purchase Date","Description"
"2181204","9780321602619","My Books","",0,,,0,0,,,"Human Anatomy and Physiology, 8th Edition",,"en","Anatomy","Elaine Nicpon Marieb,Katia Hoehn","","","","","","Pearson Education (US)",1229,"2010-01-01","hardcover",,,,,,,,,,"by Elaine N. Marieb Revised to accompany the Seventh Edition of Human Anatomy & Physiology, the study guide offers a wide variety of exercises which address different learning styles and call on students to develop their critical-thinking abilities. The three major sections, Building the Framework, Challenging Yourself, and Covering All Your Bases, help students build a base of knowledge using recall, reasoning, and imagination that can be applied to solving problems in both clinical and non-clinical situations."
"1220781","9780345513731","My Books","",0,,,0,0,,,"The Killer Angels","The Classic Novel of the Civil War","en","Historical,Military,War & Military","Michael Shaara","","","","","","Ballantine Books",368,"2010-06-09","ebook","Civil War Trilogy",2,,,,,,,,"“My favorite historical novel . . . a superb re-creation of the Battle of Gettysburg, but its real importance is its insight into what the war was about, and what it meant.”—James M. McPherson

In the four most bloody and courageous days of our nation’s history, two armies fought for two conflicting dreams. One dreamed of freedom, the other of a way of life. Far more than rifles and bullets were carried into battle. There were memories. There were promises. There was love. And far more than men fell on those Pennsylvania fields. Bright futures, untested innocence, and pristine beauty were also the casualties of war. Michael Shaara’s Pulitzer Prize–winning masterpiece is unique, sweeping, unforgettable—the dramatic story of the battleground for America’s destiny.

BONUS: This edition includes an excerpt from Jeff Shaara's Blaze of Glory."
"2180725","9780800627263","My Books","",0,,,0,0,,,"Christian Liturgy: Catholic and Evangelical","Catholic and Evangelical","en","Christianity,Christian Liturgy, Prayerbooks & Hymnals,Christian Theology","Frank C. Senn","","","","","","Augsburg Fortress Publishing",747,"1997-08-01","hardcover",,,,,,,,,,"Written with special attention to Early Church, Reformation, and present day traditions, this is a new comprehensive study of Christian liturgy that sorts out essential elements from what is peripheral in the Church's practice of word and sacrament."
"10958","9780307763051","My Books","",0,,,416,1,,,"Jurassic Park","A Novel","en","Sci-Fi & Fantasy,Thrillers,Suspense & Thriller","Michael Crichton","","","","","","Ballantine Books",416,"2012-05-14","ebook","Jurassic Park",1,,,,,,,,"#1NEW YORK TIMESBESTSELLER •From the author ofTimeline, Sphere,andCongo,this is the classic thriller of science run amok that took the world by storm.

Nominated as one of America’s best-loved novels by PBS’sThe Great American Read

“[Michael] Crichton’s dinosaurs are genuinely frightening.”—Chicago Sun-Times

An astonishing technique for recovering and cloning dinosaur DNA has been discovered. Now humankind’s most thrilling fantasies have come true. Creatures extinct for eons roam Jurassic Park with their awesome presence and profound mystery, and all the world can visit them—for a price.

Until something goes wrong. . . .

InJurassic Park,Michael Crichton taps all his mesmerizing talent and scientific brilliance to create his most electrifying technothriller.

Praise forJurassic Park

“Wonderful . . . powerful.”—The Washington Post Book World

“Frighteningly real . . . compelling . . . It’ll keep you riveted.”—The Detroit News

“Full of suspense.”—The New York Times Book Review"
"3143371",,"My Books","",0,,,0,0,,,"Life of Edward Bouverie Pusey, Vol. I","Doctor of Divinity, Canon of Christ Church",,"","Henry Parry Liddon","","","","","","Longmans, Green, and Co.",,"1893-01-01",,,,,,,,,,,"Ex Libris Wells Theological College"
"2181055",,"My Books","",0,,,0,0,,,"The Vikings",,"English","History,Scandinavian","Frank R. Donovan","","","","","","Cassell",,"1964-01-01",,"Cassell Caravel Books",11,,,,,,,,
"2181239","9780567034304","My Books","",0,,,0,0,,,"Reformed Theology",,"en","Christian Theology,Theology","R. Michael Allen","","","","","","Bloomsbury T&T Clark",232,"2010-09-02","paperback",,,,,,,"Parents",,"2017-12-25","This book introduces Reformed theology by surveying the doctrinal concerns that have shaped its historical development. The book sketches the diversity of the Reformed tradition through the past five centuries even as it highlights the continuity with regard to certain theological emphases. In so doing, it accentuates that Reformed theology is marked by both formal (‘the always reforming church') and material (‘the Reformed church') interests. Furthermore, it attends to both revisionary and conservative trends within the Reformed tradition.

The book covers eight major theological themes: Word of God, covenant, God and Christ, sin and grace, faith, worship, confessions and authority, and culture and eschatology. It engages a variety of Reformed confessional writings, as well as a number of individual theologians (including Zwingli, Calvin, Bullinger, Bucer, Beza, Owen, Turretin, Edwards, Schleiermacher, Hodge, Shedd, Heppe, Bavinck, Barth, and Niebuhr)."
"805072","9780048232816","My Books","",0,,,0,0,,,"The Book of Lost Tales, Part One (The History of Middle-earth, #1)",,,"Fantasy","J.R.R. Tolkien","","","Christopher Tolkien","","","Unwin Paperbacks",304,"1985-01-01","paperback",,,,,,,,,,"The Book of Lost Tales 1 stands at the beginning of the entire conception of Middle-earth and Valinor. Embedded in English legend and English association, they were set in the narratve frame of a great westward voyage over the Ocean by a mariner named Eriol (or Ælfwine) to Tol Eressëa, the Lonely Isle, where Elves dwelt; from them he learned their true story, the Lost Tales of Elfinesse. In the Tales are found the earliest accounts and original ideas of Gods and Elves; Dwarves and Orcs; the Silmarils and the Two Trees of Valinor; Nargothrond and Gondolin; and the geography and cosmology of the invented world."
"82695","9780801036439","My Books","",0,,,0,0,,,"Christian Theology",,"en","Christian Theology","Millard J. Erickson","","","","","","Baker Academic",1186,"2013-08-01","hardcover",,,,,,,,,,"Leading evangelical scholar Millard Erickson offers a new edition of his bestselling textbook, now substantially updated and revised throughout. This edition takes into account feedback from professors and students and reflects current theological conversations, with added material on the atonement, justification, and divine foreknowledge. Erickson's comprehensive introduction is biblical, contemporary, moderate, and fair to various positions, and it applies doctrine to Christian life and ministry."
"2181009","9781875245093","My Books","",0,,,0,0,,,"No Guts No Glory: Building Youth Ministry That Lasts","Genesis 1-11","en","Biblical Studies & Exegesis,Biblical Commentaries,Christian Ministry & Pastoral Activity","Phillip Jensen","","","","","","Matthias Media",84,"2000-09-01","paperback",,,,,,,,,,"A practical guide to running a biblical and successful youth ministry in your church."
"2180871","9781473656734","My Books","",0,,,0,0,,,"NIV Tan Single-Column Journalling Bible",,"en","Religion: General,Christianity,Bibles","New International Version","","","","","","HODDER & STOUGHTON",1424,"2017-10-05","hardcover",,,,,,,,,,"For Bible readers who love to add their own notes, doodles and personal reflections, this beautiful Journalling Bible with unlined wide margins is a perfect gift. The NIV Larger Print Journalling Bible has thick, high-quality paper and extra wide, blank margins for note-taking and drawing, as well as easy-to-read, single column and larger than usual Bible text. The Bible has two ribbons markers, attractive endpapers and an elastic strap closure. The text size is 9PT. The New International Version is the world's most popular modern English Bible. It is renowned for its combination of reliability and readability and is ideal for personal reading, public teaching and group study. This Bible also features shortcuts to key stories, events and people of the Bible, lists of references for help and guidance and a reading plan to help you familiarise yourself with the Bible. This edition uses British spelling, punctuation and grammar to allow the Bible to be read more naturally. Royalties from all sales of the NIV Bible help Biblica in their work of translating and distributing Bibles around the world."
